Path,ParityCount
learn_web_development/extensions/server-side/django/introduction,5
learn_web_development/extensions/server-side/django/models,null
learn_web_development/extensions/server-side/django/sessions,null
learn_web_development/extensions/server-side/django/skeleton_website,null
learn_web_development/extensions/server-side/django/testing,null
learn_web_development/extensions/server-side/django/tutorial_local_library_website,null
learn_web_development/extensions/server-side/django/web_application_security,null
learn_web_development/extensions/server-side/express_nodejs,0
learn_web_development/extensions/server-side/express_nodejs/deployment,null
learn_web_development/extensions/server-side/express_nodejs/development_environment,3
learn_web_development/extensions/server-side/express_nodejs/displaying_data,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/author_detail_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/author_list_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/book_detail_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/book_list_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/bookinstance_detail_page_and_challenge,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/bookinstance_list_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/date_formatting_using_moment,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/genre_detail_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/home_page,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/locallibrary_base_template,null
learn_web_development/extensions/server-side/express_nodejs/displaying_data/template_primer,null
learn_web_development/extensions/server-side/express_nodejs/forms,null
learn_web_development/extensions/server-side/express_nodejs/forms/create_author_form,null
learn_web_development/extensions/server-side/express_nodejs/forms/create_book_form,null
learn_web_development/extensions/server-side/express_nodejs/forms/create_bookinstance_form,null
learn_web_development/extensions/server-side/express_nodejs/forms/create_genre_form,null
learn_web_development/extensions/server-side/express_nodejs/forms/delete_author_form,null
learn_web_development/extensions/server-side/express_nodejs/forms/update_book_form,null
learn_web_development/extensions/server-side/express_nodejs/introduction,2
learn_web_development/extensions/server-side/express_nodejs/mongoose,3
learn_web_development/extensions/server-side/express_nodejs/routes,null
learn_web_development/extensions/server-side/express_nodejs/skeleton_website,1
learn_web_development/extensions/server-side/express_nodejs/tutorial_local_library_website,1
learn_web_development/extensions/server-side/first_steps,0
learn_web_development/extensions/server-side/first_steps/client-server_overview,6
learn_web_development/extensions/server-side/first_steps/introduction,7
learn_web_development/extensions/server-side/first_steps/web_frameworks,2
learn_web_development/extensions/server-side/first_steps/website_security,4
learn_web_development/extensions/server-side/node_server_without_framework,0
learn_web_development/extensions/testing,3
learn_web_development/extensions/testing/automated_testing,11
learn_web_development/extensions/testing/feature_detection,12
learn_web_development/extensions/testing/html_and_css,1
learn_web_development/extensions/testing/introduction,8
learn_web_development/extensions/testing/testing_strategies,10
learn_web_development/extensions/testing/your_own_automation_environment,13
learn_web_development/getting_started,6
learn_web_development/getting_started/environment_setup,0
learn_web_development/getting_started/environment_setup/browsing_the_web,0
learn_web_development/getting_started/environment_setup/code_editors,0
learn_web_development/getting_started/environment_setup/command_line,11
learn_web_development/getting_started/environment_setup/dealing_with_files,10
learn_web_development/getting_started/environment_setup/installing_software,0
learn_web_development/getting_started/soft_skills,4
learn_web_development/getting_started/soft_skills/collaboration_and_teamwork,9
learn_web_development/getting_started/soft_skills/finding_a_job,7
learn_web_development/getting_started/soft_skills/research_and_learning,12
learn_web_development/getting_started/soft_skills/workflows_and_processes,9
learn_web_development/getting_started/web_standards,0
learn_web_development/getting_started/web_standards/how_browsers_load_websites,0
learn_web_development/getting_started/web_standards/how_the_web_works,1
learn_web_development/getting_started/web_standards/the_web_standards_model,1
learn_web_development/getting_started/your_first_website,0
learn_web_development/getting_started/your_first_website/adding_interactivity,0
learn_web_development/getting_started/your_first_website/creating_the_content,0
learn_web_development/getting_started/your_first_website/publishing_your_website,0
learn_web_development/getting_started/your_first_website/styling_the_content,0
learn_web_development/getting_started/your_first_website/what_will_your_website_look_like,0
learn_web_development/howto,3
learn_web_development/howto/design_and_accessibility,0
learn_web_development/howto/design_and_accessibility/common_web_layouts,1
learn_web_development/howto/design_and_accessibility/design_for_all_types_of_users,3
learn_web_development/howto/design_and_accessibility/html_features_for_accessibility,1
learn_web_development/howto/design_and_accessibility/thinking_before_coding,1
learn_web_development/howto/design_and_accessibility/what_is_accessibility,2
learn_web_development/howto/solve_css_problems,5
learn_web_development/howto/solve_css_problems/add_a_shadow,4
learn_web_development/howto/solve_css_problems/add_a_text_shadow,4
learn_web_development/howto/solve_css_problems/center_an_item,4
learn_web_development/howto/solve_css_problems/create_fancy_boxes,7
learn_web_development/howto/solve_css_problems/css_faq,12
learn_web_development/howto/solve_css_problems/fill_a_box_with_an_image,4
learn_web_development/howto/solve_css_problems/generated_content,5
learn_web_development/howto/solve_css_problems/highlight_first_line,3
learn_web_development/howto/solve_css_problems/highlight_first_para,2
learn_web_development/howto/solve_css_problems/highlight_para_after_h1,4
learn_web_development/howto/solve_css_problems/make_box_transparent,0
learn_web_development/howto/solve_css_problems/transition_button,2
learn_web_development/howto/solve_html_problems,7
learn_web_development/howto/solve_javascript_problems,10
learn_web_development/howto/tools_and_setup,1
learn_web_development/howto/tools_and_setup/available_text_editors,8
learn_web_development/howto/tools_and_setup/checking_that_your_web_site_is_working_properly,1
learn_web_development/howto/tools_and_setup/how_much_does_it_cost,5
learn_web_development/howto/tools_and_setup/set_up_a_local_testing_server,2
learn_web_development/howto/tools_and_setup/upload_files_to_a_web_server,1
learn_web_development/howto/tools_and_setup/using_github_pages,1
learn_web_development/howto/tools_and_setup/what_are_browser_developer_tools,4
learn_web_development/howto/tools_and_setup/what_software_do_i_need,5
learn_web_development/howto/web_mechanics,0
learn_web_development/howto/web_mechanics/file_browser_bugs,3
learn_web_development/howto/web_mechanics/how_does_the_internet_work,1
learn_web_development/howto/web_mechanics/what_are_hyperlinks,0
learn_web_development/howto/web_mechanics/what_is_a_domain_name,0
learn_web_development/howto/web_mechanics/what_is_a_url,2
learn_web_development/howto/web_mechanics/what_is_a_web_server,0
mdn,0
mdn/community,6
mdn/community/communication_channels,5
mdn/community/community_participation_guidelines,3
mdn/community/discussions,1
mdn/community/discussions/managing_and_resolving_discussions,1
mdn/community/getting_started,6
mdn/community/issues,11
mdn/community/issues/content_suggestions_feature_proposals,0
mdn/community/learn_forum,0
mdn/community/open_source_etiquette,0
mdn/community/our_repositories,1
mdn/community/pull_requests,8
mdn/community/roles_teams,7
mdn/community/translated_content,3
mdn/guides,1
mdn/kitchensink,null
mdn/tutorials,3
mdn/writing_guidelines,5
mdn/writing_guidelines/attrib_copyright_license,0
mdn/writing_guidelines/changelog,1
mdn/writing_guidelines/code_style_guide,3
mdn/writing_guidelines/code_style_guide/css,9
mdn/writing_guidelines/code_style_guide/html,2
mdn/writing_guidelines/code_style_guide/javascript,4
mdn/writing_guidelines/code_style_guide/shell,0
mdn/writing_guidelines/criteria_for_inclusion,1
mdn/writing_guidelines/experimental_deprecated_obsolete,3
mdn/writing_guidelines/howto,0
mdn/writing_guidelines/howto/creating_moving_deleting,1
mdn/writing_guidelines/howto/document_a_css_property,2
mdn/writing_guidelines/howto/document_an_http_header,6
mdn/writing_guidelines/howto/document_web_errors,3
mdn/writing_guidelines/howto/images_media,1
mdn/writing_guidelines/howto/json_structured_data,8
mdn/writing_guidelines/howto/markdown_in_mdn,9
mdn/writing_guidelines/howto/research_technology,5
mdn/writing_guidelines/howto/retiring_content,0
mdn/writing_guidelines/howto/retiring_content/retired_content,0
mdn/writing_guidelines/howto/write_a_new_entry_in_the_glossary,3
mdn/writing_guidelines/howto/write_an_api_reference,13
mdn/writing_guidelines/howto/write_an_api_reference/information_contained_in_a_webidl_file,2
mdn/writing_guidelines/howto/write_an_api_reference/sidebars,5
mdn/writing_guidelines/learning_content,1
mdn/writing_guidelines/page_structures,0
mdn/writing_guidelines/page_structures/banners_and_notices,6
mdn/writing_guidelines/page_structures/code_examples,3
mdn/writing_guidelines/page_structures/compatibility_tables,1
mdn/writing_guidelines/page_structures/feature_status,9
mdn/writing_guidelines/page_structures/links,7
mdn/writing_guidelines/page_structures/live_samples,2
mdn/writing_guidelines/page_structures/macros,3
mdn/writing_guidelines/page_structures/macros/commonly_used_macros,11
mdn/writing_guidelines/page_structures/macros/other,4
mdn/writing_guidelines/page_structures/page_types,0
mdn/writing_guidelines/page_structures/page_types/api_constructor_subpage_template,0
mdn/writing_guidelines/page_structures/page_types/api_event_subpage_template,0
mdn/writing_guidelines/page_structures/page_types/api_landing_page_template,0
mdn/writing_guidelines/page_structures/page_types/api_method_subpage_template,0
mdn/writing_guidelines/page_structures/page_types/api_property_subpage_template,0
mdn/writing_guidelines/page_structures/page_types/api_reference_page_template,0
mdn/writing_guidelines/page_structures/page_types/aria_page_template,0
mdn/writing_guidelines/page_structures/page_types/css_function_page_template,0
mdn/writing_guidelines/page_structures/page_types/css_module_page_template,0
mdn/writing_guidelines/page_structures/page_types/css_property_page_template,2
mdn/writing_guidelines/page_structures/page_types/css_selector_page_template,0
mdn/writing_guidelines/page_structures/page_types/glossary_page_template,0
mdn/writing_guidelines/page_structures/page_types/html_attribute_page_template,0
mdn/writing_guidelines/page_structures/page_types/html_element_page_template,0
mdn/writing_guidelines/page_structures/page_types/http_header_page_template,0
mdn/writing_guidelines/page_structures/page_types/page_type_key,1
mdn/writing_guidelines/page_structures/page_types/svg_element_page_template,0
mdn/writing_guidelines/page_structures/polyfills,null
mdn/writing_guidelines/page_structures/sidebars,0
mdn/writing_guidelines/page_structures/specification_tables,1
mdn/writing_guidelines/page_structures/syntax_sections,1
mdn/writing_guidelines/what_we_write,4
mdn/writing_guidelines/writing_style_guide,2
mozilla,null
mozilla/add-ons,null
mozilla/add-ons/contact_us,0
mozilla/add-ons/webextensions,0
mozilla/add-ons/webextensions/add_a_button_to_the_toolbar,null
mozilla/add-ons/webextensions/anatomy_of_a_webextension,9
mozilla/add-ons/webextensions/api,1
mozilla/add-ons/webextensions/api/action,null
mozilla/add-ons/webextensions/api/action/colorarray,null
